X,Y,Z,Yaw,Pitch,Roll
0.022571429,-0.079318329,-0.027807543,1.014285714,0.942857143,-1.885714286
0.022860044,-0.077147578,-0.028212665,0.965567661,0.91248254,-1.824965079
0.023160731,-0.075016707,-0.028627468,0.91750637,0.882311111,-1.764622222
0.023473371,-0.072925479,-0.02905181,0.870098286,0.852342857,-1.704685714
0.023797847,-0.070873656,-0.029485547,0.823339852,0.822577778,-1.645155556
0.024134039,-0.068861001,-0.029928538,0.777227513,0.793015873,-1.586031746
0.024481829,-0.066887276,-0.030380637,0.731757714,0.763657143,-1.527314286
0.024841098,-0.064952243,-0.030841704,0.686926899,0.734501587,-1.469003175
0.025211728,-0.063055665,-0.031311596,0.642731513,0.705549206,-1.411098413
0.0255936,-0.061197303,-0.031790168,0.599168,0.6768,-1.3536
0.025986596,-0.059376922,-0.03227728,0.556232804,0.648253968,-1.296507937
0.026390598,-0.057594282,-0.032772787,0.51392237,0.619911111,-1.239822222
0.026805486,-0.055849146,-0.033276547,0.472233143,0.591771429,-1.183542857
0.027231142,-0.054141278,-0.033788417,0.431161566,0.563834921,-1.127669841
0.027667448,-0.052470438,-0.034308255,0.390704085,0.536101587,-1.072203175
0.028114286,-0.05083639,-0.034835917,0.350857143,0.508571429,-1.017142857
0.028571536,-0.049238895,-0.03537126,0.311617185,0.481244444,-0.962488889
0.02903908,-0.047677717,-0.035914143,0.272980656,0.454120635,-0.90824127
0.0295168,-0.046152618,-0.036464421,0.234944,0.4272,-0.8544
0.030004577,-0.044663359,-0.037021953,0.197503661,0.40048254,-0.800965079
0.030502293,-0.043209704,-0.037586595,0.160656085,0.373968254,-0.747936508
0.031009829,-0.041791415,-0.038158204,0.124397714,0.347657143,-0.695314286
0.031527066,-0.040408255,-0.038736639,0.088724995,0.321549206,-0.643098413
0.032053886,-0.039059984,-0.039321755,0.05363437,0.295644444,-0.591288889
0.032590171,-0.037746367,-0.03991341,0.019122286,0.269942857,-0.539885714
0.033135802,-0.036467165,-0.040511462,-0.014814815,0.244444444,-0.488888889
0.033690661,-0.035222142,-0.041115767,-0.048180487,0.219149206,-0.438298413
0.034254629,-0.034011058,-0.041726182,-0.080978286,0.194057143,-0.388114286
0.034827587,-0.032833677,-0.042342565,-0.113211767,0.169168254,-0.338336508
0.035409417,-0.031689761,-0.042964774,-0.144884487,0.14448254,-0.288965079
0.036,-0.030579072,-0.043592664,-0.176,0.12,-0.24
0.036599218,-0.029501373,-0.044226094,-0.206561862,0.095720635,-0.19144127
0.037206953,-0.028456426,-0.04486492,-0.23657363,0.071644444,-0.143288889
0.037823086,-0.027443994,-0.045509,-0.266038857,0.047771429,-0.095542857
0.038447498,-0.026463839,-0.04615819,-0.294961101,0.024101587,-0.048203175
0.039080071,-0.025515724,-0.046812349,-0.323343915,0.000634921,-0.001269841
0.039720686,-0.02459941,-0.047471332,-0.351190857,-0.022628571,0.045257143
0.040369225,-0.02371466,-0.048134999,-0.378505481,-0.045688889,0.091377778
0.041025569,-0.022861237,-0.048803204,-0.405291344,-0.068546032,0.137092063
0.0416896,-0.022038902,-0.049475807,-0.431552,-0.0912,0.1824
0.042361199,-0.02124742,-0.050152663,-0.457291005,-0.113650794,0.227301587
0.043040248,-0.02048655,-0.05083363,-0.482511915,-0.135898413,0.271796825
0.043726629,-0.019756057,-0.051518566,-0.507218286,-0.157942857,0.315885714
0.044420222,-0.019055703,-0.052207326,-0.531413672,-0.179784127,0.359568254
0.045120909,-0.01838525,-0.05289977,-0.55510163,-0.201422222,0.402844444
0.045828571,-0.017744459,-0.053595753,-0.578285714,-0.222857143,0.445714286
0.046543091,-0.017133095,-0.054295133,-0.600969481,-0.244088889,0.488177778
0.04726435,-0.016550919,-0.054997768,-0.623156487,-0.26511746,0.530234921
0.047992229,-0.015997693,-0.055703513,-0.644850286,-0.285942857,0.571885714
0.048726609,-0.01547318,-0.056412227,-0.666054434,-0.306565079,0.613130159
0.049467372,-0.014977143,-0.057123767,-0.686772487,-0.326984127,0.653968254
0.0502144,-0.014509343,-0.057837989,-0.707008,-0.3472,0.6944
0.050967574,-0.014069543,-0.058554752,-0.726764529,-0.367212698,0.734425397
0.051726775,-0.013657506,-0.059273911,-0.74604563,-0.387022222,0.774044444
0.052491886,-0.013272993,-0.059995325,-0.764854857,-0.406628571,0.813257143
0.053262787,-0.012915768,-0.060718851,-0.783195767,-0.426031746,0.852063492
0.054039359,-0.012585593,-0.061444345,-0.801071915,-0.445231746,0.890463492
0.054821486,-0.01228223,-0.062171665,-0.818486857,-0.464228571,0.928457143
0.055609047,-0.012005441,-0.062900668,-0.835444148,-0.483022222,0.966044444
0.056401925,-0.011754989,-0.063631211,-0.851947344,-0.501612698,1.003225397
0.0572,-0.011530636,-0.064363152,-0.868,-0.52,1.04
0.058003155,-0.011332145,-0.065096347,-0.883605672,-0.538184127,1.076368254
0.058811271,-0.011159278,-0.065830654,-0.898767915,-0.556165079,1.112330159
0.059624229,-0.011011797,-0.06656593,-0.913490286,-0.573942857,1.147885714
0.06044191,-0.010889466,-0.067302032,-0.927776339,-0.59151746,1.183034921
0.061264198,-0.010792045,-0.068038817,-0.94162963,-0.608888889,1.217777778
0.062090971,-0.010719298,-0.068776143,-0.955053714,-0.626057143,1.252114286
0.062922114,-0.010670988,-0.069513866,-0.968052148,-0.643022222,1.286044444
0.063757505,-0.010646875,-0.070251845,-0.980628487,-0.659784127,1.319568254
0.064597029,-0.010646724,-0.070989935,-0.992786286,-0.676342857,1.352685714
0.065440564,-0.010670295,-0.071727994,-1.004529101,-0.692698413,1.385396825
0.066287994,-0.010717353,-0.072465879,-1.015860487,-0.708850794,1.417701587
0.0671392,-0.010787658,-0.073203449,-1.026784,-0.7248,1.4496
0.067994063,-0.010880974,-0.073940558,-1.037303196,-0.740546032,1.481092063
0.068852464,-0.010997062,-0.074677066,-1.04742163,-0.756088889,1.512177778
0.069714286,-0.011135686,-0.075412829,-1.057142857,-0.771428571,1.542857143
0.070579409,-0.011296607,-0.076147703,-1.066470434,-0.786565079,1.573130159
0.071447715,-0.011479588,-0.076881548,-1.075407915,-0.801498413,1.602996825
0.072319086,-0.011684392,-0.077614218,-1.083958857,-0.816228571,1.632457143
0.073193402,-0.01191078,-0.078345573,-1.092126815,-0.830755556,1.661511111
0.074070547,-0.012158516,-0.079075468,-1.099915344,-0.845079365,1.69015873
0.0749504,-0.012427361,-0.079803762,-1.107328,-0.8592,1.7184
0.075832844,-0.012717078,-0.080530311,-1.114368339,-0.87311746,1.746234921
0.076717759,-0.013027429,-0.081254972,-1.121039915,-0.886831746,1.773663492
0.077605029,-0.013358178,-0.081977603,-1.127346286,-0.900342857,1.800685714
0.078494533,-0.013709085,-0.08269806,-1.133291005,-0.913650794,1.827301587
0.079386153,-0.014079914,-0.083416202,-1.13887763,-0.926755556,1.853511111
0.080279771,-0.014470427,-0.084131884,-1.144109714,-0.939657143,1.879314286
0.081175269,-0.014880386,-0.084844965,-1.148990815,-0.952355556,1.904711111
0.082072528,-0.015309554,-0.085555302,-1.153524487,-0.964850794,1.929701587
