X,Y,Z,Yaw,Pitch,Roll
0,0,0,1.85E-05,-2.99E-06,3.20E-05
-2.40E-05,-0.001857333,-6.27E-05,0.031693144,-0.001520285,-0.033083456
-4.80E-05,-0.003714667,-0.000125333,0.063367772,-0.003037583,-0.066198928
-7.20E-05,-0.005572,-0.000188,0.0950424,-0.00455488,-0.0993144
-0.000119999,-0.007273333,-0.000277667,0.1214716,-0.010753853,-0.127838267
-0.000168,-0.008974667,-0.000367333,0.1479008,-0.016952827,-0.156362133
-0.000216,-0.010676,-0.000457,0.17433,-0.0231518,-0.184886
-0.000321334,-0.012213,-0.000503667,0.191171,-0.026160333,-0.206744667
-0.000426667,-0.01375,-0.000550333,0.208012,-0.029168867,-0.228603333
-0.000532001,-0.015287,-0.000597,0.224853,-0.0321774,-0.250462
-0.000650001,-0.016649333,-0.000600333,0.231882333,-0.032081367,-0.27136
-0.000768001,-0.018011667,-0.000603667,0.238911667,-0.031985333,-0.292258
-0.000886001,-0.019374,-0.000607,0.245941,-0.0318893,-0.313156
-0.001060667,-0.020608333,-0.000608667,0.246685667,-0.028242533,-0.330908667
-0.001235334,-0.021842667,-0.000610333,0.247430333,-0.024595767,-0.348661333
-0.00141,-0.023077,-0.000612,0.248175,-0.020949,-0.366414
-0.001592667,-0.024207333,-0.000651667,0.252201667,-0.017187287,-0.382679
-0.001775333,-0.025337667,-0.000691333,0.256228333,-0.013425573,-0.398944
-0.001958,-0.026468,-0.000731,0.260255,-0.00966386,-0.415209
-0.002153667,-0.027478333,-0.000715667,0.271479,-0.01092404,-0.428316667
-0.002349333,-0.028488667,-0.000700333,0.282703,-0.01218422,-0.441424333
-0.002545,-0.029499,-0.000685,0.293927,-0.0134444,-0.454532
-0.002724667,-0.030440667,-0.000738667,0.311028333,-0.026899567,-0.467215333
-0.002904333,-0.031382333,-0.000792333,0.328129667,-0.040354733,-0.479898667
-0.003084,-0.032324,-0.000846,0.345231,-0.0538099,-0.492582
-0.003283333,-0.033127,-0.000929,0.353566,-0.072077933,-0.499485333
